time,sv,ECEF,position,clock,velocity,dclock,t0
2023-04-10 11:30:00,G02,y,9658.18311,-607.384596,,1.99807487958525e+289,2023-04-10
2023-04-10 11:30:00,G02,z,13654.14455,-607.384596,,1.99807487958525e+289,2023-04-10
2023-04-10 11:30:00,G03,x,-12982.100628,-332.395026,,1.2658586449987223e-306,2023-04-10
2023-04-10 11:30:00,G03,y,-22996.80502,-332.395026,,1.2658586449987223e-306,2023-04-10
2023-04-10 11:30:00,G03,z,3271.461927,-332.395026,,1.2658586449987223e-306,2023-04-10
2023-04-10 11:30:00,G04,x,-7094.502057,13.423822,,9.705941642033048e-300,2023-04-10
2023-04-10 11:30:00,G04,y,-14733.720141,13.423822,,9.705941642033048e-300,2023-04-10
2023-04-10 11:30:00,G04,z,20918.666235,13.423822,,9.705941642033048e-300,2023-04-10
2023-04-10 11:30:00,G05,x,2975.413326,-122.856627,,2.38608479839e-312,2023-04-10
2023-04-10 11:30:00,G05,y,23491.251162,-122.856627,,2.38608479839e-312,2023-04-10
2023-04-10 11:30:00,G05,z,11738.616279,-122.856627,,2.38608479839e-312,2023-04-10
2023-04-10 11:30:00,G06,x,-22781.846987,586.291394,,2.225073858586505e-308,2023-04-10
2023-04-10 11:30:00,G06,y,5915.269655,586.291394,,2.225073858586505e-308,2023-04-10
2023-04-10 11:30:00,G06,z,12466.935839,586.291394,,2.225073858586505e-308,2023-04-10
2023-04-10 11:30:00,G07,x,-24912.685084,204.512451,,1.4692355689617016e+195,2023-04-10
2023-04-10 11:30:00,G07,y,-7429.649879,204.512451,,1.4692355689617016e+195,2023-04-10
2023-04-10 11:30:00,G07,z,7030.433233,204.512451,,1.4692355689617016e+195,2023-04-10
2023-04-10 11:30:00,G08,x,2743.683853,-117.067371,,2.0474832183053768e+161,2023-04-10
2023-04-10 11:30:00,G08,y,-22078.587587,-117.067371,,2.0474832183053768e+161,2023-04-10
2023-04-10 11:30:00,G08,z,-14271.896532,-117.067371,,2.0474832183053768e+161,2023-04-10
2023-04-10 11:30:00,G09,x,-15253.601538,-182.975484,,1.221880603059002e+224,2023-04-10
2023-04-10 11:30:00,G09,y,-4260.876699,-182.975484,,1.221880603059002e+224,2023-04-10
2023-04-10 11:30:00,G09,z,21255.798398,-182.975484,,1.221880603059002e+224,2023-04-10
2023-04-10 11:30:00,G10,x,15155.671757,-32.231297,,5.4830585861298834e-96,2023-04-10
2023-04-10 11:30:00,G10,y,-1880.154225,-32.231297,,5.4830585861298834e-96,2023-04-10
2023-04-10 11:30:00,G10,z,-21588.140747,-32.231297,,5.4830585861298834e-96,2023-04-10
2023-04-10 11:30:00,G11,x,-10374.536835,-157.84422,,5.818467070608216e+180,2023-04-10
2023-04-10 11:30:00,G11,y,12984.6156,-157.84422,,5.818467070608216e+180,2023-04-10
2023-04-10 11:30:00,G11,z,20719.160437,-157.84422,,5.818467070608216e+180,2023-04-10
2023-04-10 11:30:00,G12,x,9981.299663,-362.189881,,3.075534436517223e+251,2023-04-10
2023-04-10 11:30:00,G12,y,24637.200981,-362.189881,,3.075534436517223e+251,2023-04-10
2023-04-10 11:30:00,G12,z,923.733316,-362.189881,,3.075534436517223e+251,2023-04-10
2023-04-10 11:30:00,G13,x,-11294.8372,503.643925,,9.829297818575536e+252,2023-04-10
2023-04-10 11:30:00,G13,y,21887.20991,503.643925,,9.829297818575536e+252,2023-04-10
2023-04-10 11:30:00,G13,z,-9847.563299,503.643925,,9.829297818575536e+252,2023-04-10
2023-04-10 11:30:00,G14,x,-16605.559074,20.859845,,6.475189810140393e+170,2023-04-10
2023-04-10 11:30:00,G14,y,-1195.403113,20.859845,,6.475189810140393e+170,2023-04-10
2023-04-10 11:30:00,G14,z,-20714.920984,20.859845,,6.475189810140393e+170,2023-04-10
2023-04-10 11:30:00,G15,x,696.686166,29.35227,,1.8127022109396675e-152,2023-04-10
2023-04-10 11:30:00,G15,y,22316.396714,29.35227,,1.8127022109396675e-152,2023-04-10
2023-04-10 11:30:00,G15,z,-14637.236297,29.35227,,1.8127022109396675e-152,2023-04-10
2023-04-10 11:30:00,G16,x,2101.360819,-509.835842,,2.676796169811997e-152,2023-04-10
2023-04-10 11:30:00,G16,y,-22260.03712,-509.835842,,2.676796169811997e-152,2023-04-10
2023-04-10 11:30:00,G16,z,13668.268455,-509.835842,,2.676796169811997e-152,2023-04-10
2023-04-10 11:30:00,G17,x,-20072.474447,709.886791,,4.701059974460016e+180,2023-04-10
2023-04-10 11:30:00,G17,y,9564.654075,709.886791,,4.701059974460016e+180,2023-04-10
2023-04-10 11:30:00,G17,z,-14178.190999,709.886791,,4.701059974460016e+180,2023-04-10
2023-04-10 11:30:00,G18,x,26032.888978,-217.937378,,2.0647642485082807e+161,2023-04-10
2023-04-10 11:30:00,G18,y,4879.462756,-217.937378,,2.0647642485082807e+161,2023-04-10
2023-04-10 11:30:00,G18,z,2870.827088,-217.937378,,2.0647642485082807e+161,2023-04-10
2023-04-10 11:30:00,G19,x,-20101.031127,301.749449,,2.781342323134e-309,2023-04-10
2023-04-10 11:30:00,G19,y,15841.510181,301.749449,,2.781342323134e-309,2023-04-10
2023-04-10 11:30:00,G19,z,-6741.884256,301.749449,,2.781342323134e-309,2023-04-10
2023-04-10 11:30:00,G20,x,-3859.023663,439.854902,,5.980083602099946e+197,2023-04-10
2023-04-10 11:30:00,G20,y,18410.396306,439.854902,,5.980083602099946e+197,2023-04-10
2023-04-10 11:30:00,G20,z,18864.109559,439.854902,,5.980083602099946e+197,2023-04-10
2023-04-10 11:30:00,G21,x,-6652.305209,154.258775,,9.836241049767283e+250,2023-04-10
2023-04-10 11:30:00,G21,y,-14541.229783,154.258775,,9.836241049767283e+250,2023-04-10
2023-04-10 11:30:00,G21,z,-20781.478896,154.258775,,9.836241049767283e+250,2023-04-10
2023-04-10 11:30:00,G22,x,18374.261986,461.54885,,1.1847878358138872e-19,2023-04-10
2023-04-10 11:30:00,G22,y,-18767.702524,461.54885,,1.1847878358138872e-19,2023-04-10
2023-04-10 11:30:00,G22,z,-2833.809475,461.54885,,1.1847878358138872e-19,2023-04-10
2023-04-10 11:30:00,G23,x,17876.645842,15.901529,,2.686112497543474e-303,2023-04-10
2023-04-10 11:30:00,G23,y,10462.847697,15.901529,,2.686112497543474e-303,2023-04-10
2023-04-10 11:30:00,G23,z,-16703.772794,15.901529,,2.686112497543474e-303,2023-04-10
2023-04-10 11:30:00,G24,x,10837.27881,-146.253135,,3.393940396872449e-111,2023-04-10
2023-04-10 11:30:00,G24,y,14681.491615,-146.253135,,3.393940396872449e-111,2023-04-10
2023-04-10 11:30:00,G24,z,-19782.457748,-146.253135,,3.393940396872449e-111,2023-04-10
2023-04-10 11:30:00,G25,x,16516.456886,434.518224,,5.033545409751039e+175,2023-04-10
2023-04-10 11:30:00,G25,y,18246.717307,434.518224,,5.033545409751039e+175,2023-04-10
2023-04-10 11:30:00,G25,z,10014.94659,434.518224,,5.033545409751039e+175,2023-04-10
2023-04-10 11:30:00,G26,x,10389.157714,241.814716,,7.666010848529148e+170,2023-04-10
2023-04-10 11:30:00,G26,y,-12823.384622,241.814716,,7.666010848529148e+170,2023-04-10
2023-04-10 11:30:00,G26,z,20635.960481,241.814716,,7.666010848529148e+170,2023-04-10
2023-04-10 11:30:00,G27,x,11926.693895,62.061758,,7.354219750219828e+223,2023-04-10
2023-04-10 11:30:00,G27,y,-22983.222684,62.061758,,7.354219750219828e+223,2023-04-10
2023-04-10 11:30:00,G27,z,-5050.164407,62.061758,,7.354219750219828e+223,2023-04-10
2023-04-10 11:30:00,G28,x,23683.802564,62.403529,,2.4641697346403167e-154,2023-04-10
2023-04-10 11:30:00,G28,y,-5916.361425,62.403529,,2.4641697346403167e-154,2023-04-10
2023-04-10 11:30:00,G28,z,10431.349472,62.403529,,2.4641697346403167e-154,2023-04-10
2023-04-10 11:30:00,G29,x,11922.130306,-594.887505,,6.574456540148855e-85,2023-04-10
2023-04-10 11:30:00,G29,y,8858.749733,-594.887505,,6.574456540148855e-85,2023-04-10
2023-04-10 11:30:00,G29,z,21966.303954,-594.887505,,6.574456540148855e-85,2023-04-10
2023-04-10 11:30:00,G30,x,-26188.911369,-523.049462,,1.5383063566455023e+256,2023-04-10
2023-04-10 11:30:00,G30,y,1012.414487,-523.049462,,1.5383063566455023e+256,2023-04-10
2023-04-10 11:30:00,G30,z,-5001.48082,-523.049462,,1.5383063566455023e+256,2023-04-10
2023-04-10 11:30:00,G31,x,19131.5906,-213.644329,,1.089472656371113e+243,2023-04-10
2023-04-10 11:30:00,G31,y,-9221.074332,-213.644329,,1.089472656371113e+243,2023-04-10
2023-04-10 11:30:00,G31,z,16054.784425,-213.644329,,1.089472656371113e+243,2023-04-10
2023-04-10 11:30:00,G32,x,19490.989151,-447.687203,,5.5366691397470334e-279,2023-04-10
2023-04-10 11:30:00,G32,y,-12578.420789,-447.687203,,5.5366691397470334e-279,2023-04-10
2023-04-10 11:30:00,G32,z,-12576.922029,-447.687203,,5.5366691397470334e-279,2023-04-10
2023-04-10 11:45:00,G01,x,-12573.065557,194.556398,,5.832902106671605e-302,2023-04-10
2023-04-10 11:45:00,G01,y,-13439.228288,194.556398,,5.832902106671605e-302,2023-04-10
2023-04-10 11:45:00,G01,z,-19611.781707,194.556398,,5.832902106671605e-302,2023-04-10
2023-04-10 11:45:00,G02,x,19333.690031,-607.381449,,5.837855157069947e-302,2023-04-10
2023-04-10 11:45:00,G02,y,9862.407584,-607.381449,,5.837855157069947e-302,2023-04-10
2023-04-10 11:45:00,G02,z,15800.357307,-607.381449,,5.837855157069947e-302,2023-04-10
2023-04-10 11:45:00,G03,x,-12905.670705,-332.387513,,5.840133667467837e-302,2023-04-10
2023-04-10 11:45:00,G03,y,-23283.813836,-332.387513,,5.840133667467837e-302,2023-04-10
2023-04-10 11:45:00,G03,z,398.610078,-332.387513,,5.840133667467837e-302,2023-04-10
2023-04-10 11:45:00,G04,x,-5665.828287,13.432115,,5.842412177865728e-302,2023-04-10
2023-04-10 11:45:00,G04,y,-16585.809429,13.432115,,5.842412177865728e-302,2023-04-10
2023-04-10 11:45:00,G04,z,19934.614622,13.432115,,5.842412177865728e-302,2023-04-10
2023-04-10 11:45:00,G05,x,2061.158359,-122.857481,,5.844690688263618e-302,2023-04-10
2023-04-10 11:45:00,G05,y,22279.328277,-122.857481,,5.844690688263618e-302,2023-04-10
2023-04-10 11:45:00,G05,z,14048.450146,-122.857481,,5.844690688263618e-302,2023-04-10
2023-04-10 11:45:00,G06,x,-24036.783286,586.292739,,1.8368028379939906e-277,2023-04-10
2023-04-10 11:45:00,G06,y,5686.845106,586.292739,,1.8368028379939906e-277,2023-04-10
2023-04-10 11:45:00,G06,z,9959.813634,586.292739,,1.8368028379939906e-277,2023-04-10
2023-04-10 11:45:00,G07,x,-24013.443663,204.504838,,2.519498051818018e-239,2023-04-10
2023-04-10 11:45:00,G07,y,-7592.43917,204.504838,,2.519498051818018e-239,2023-04-10
2023-04-10 11:45:00,G07,z,9624.625411,204.504838,,2.519498051818018e-239,2023-04-10
2023-04-10 11:45:00,G08,x,3736.405323,-117.069739,,8.749742718710802e-302,2023-04-10
2023-04-10 11:45:00,G08,y,-23235.099913,-117.069739,,8.749742718710802e-302,2023-04-10
2023-04-10 11:45:00,G08,z,-11984.492482,-117.069739,,8.749742718710802e-302,2023-04-10
2023-04-10 11:45:00,G09,x,-13965.40999,-182.968436,,1.64181605313382e-287,2023-04-10
2023-04-10 11:45:00,G09,y,-6367.352326,-182.968436,,1.64181605313382e-287,2023-04-10
2023-04-10 11:45:00,G09,z,21606.526797,-182.968436,,1.64181605313382e-287,2023-04-10
2023-04-10 11:45:00,G10,x,16225.860853,-32.232204,,1.4443049664726975e-229,2023-04-10
2023-04-10 11:45:00,G10,y,334.804354,-32.232204,,1.4443049664726975e-229,2023-04-10
2023-04-10 11:45:00,G10,z,-20911.278784,-32.232204,,1.4443049664726975e-229,2023-04-10
2023-04-10 11:45:00,G11,x,-12656.637299,-157.855415,,1.8910461858718023e-215,2023-04-10
2023-04-10 11:45:00,G11,y,12636.479742,-157.855415,,1.8910461858718023e-215,2023-04-10
2023-04-10 11:45:00,G11,z,19634.356691,-157.855415,,1.8910461858718023e-215,2023-04-10
2023-04-10 11:45:00,G12,x,9754.666313,-362.193865,,1.6418160727060752e-287,2023-04-10
2023-04-10 11:45:00,G12,y,24701.779732,-362.193865,,1.6418160727060752e-287,2023-04-10
2023-04-10 11:45:00,G12,z,-1936.099667,-362.193865,,1.6418160727060752e-287,2023-04-10
2023-04-10 11:45:00,G13,x,-12095.058605,503.648896,,1.4451101100688972e-229,2023-04-10
2023-04-10 11:45:00,G13,y,22458.403892,503.648896,,1.4451101100688972e-229,2023-04-10
2023-04-10 11:45:00,G13,z,-7190.642291,503.648896,,1.4451101100688972e-229,2023-04-10
2023-04-10 11:45:00,G14,x,-17489.880094,20.870126,,3.490454774517267e-196,2023-04-10
2023-04-10 11:45:00,G14,y,-3338.762452,20.870126,,3.490454774517267e-196,2023-04-10
2023-04-10 11:45:00,G14,z,-19742.352852,20.870126,,3.490454774517267e-196,2023-04-10
2023-04-10 11:45:00,G15,x,-189.610765,29.355466,,1.6418160922783305e-287,2023-04-10
2023-04-10 11:45:00,G15,y,23555.724686,29.355466,,1.6418160922783305e-287,2023-04-10
2023-04-10 11:45:00,G15,z,-12459.031806,29.355466,,1.6418160922783305e-287,2023-04-10
2023-04-10 11:45:00,G16,x,2940.336344,-509.833343,,1.4459152536650968e-229,2023-04-10
2023-04-10 11:45:00,G16,y,-20710.275403,-509.833343,,1.4459152536650968e-229,2023-04-10
2023-04-10 11:45:00,G16,z,15783.261114,-509.833343,,1.4459152536650968e-229,2023-04-10
2023-04-10 11:45:00,G17,x,-19114.782362,709.888807,,6.442608464422823e-177,2023-04-10
2023-04-10 11:45:00,G17,y,8028.152102,709.888807,,6.442608464422823e-177,2023-04-10
2023-04-10 11:45:00,G17,z,-16234.15094,709.888807,,6.442608464422823e-177,2023-04-10
2023-04-10 11:45:00,G18,x,25531.433798,-217.952465,,1.6418161118505858e-287,2023-04-10
2023-04-10 11:45:00,G18,y,5043.210823,-217.952465,,1.6418161118505858e-287,2023-04-10
2023-04-10 11:45:00,G18,z,5688.684169,-217.952465,,1.6418161118505858e-287,2023-04-10
2023-04-10 11:45:00,G19,x,-19694.94601,301.753949,,1.4467203972612965e-229,2023-04-10
2023-04-10 11:45:00,G19,y,15005.158319,301.753949,,1.4467203972612965e-229,2023-04-10
2023-04-10 11:45:00,G19,z,-9435.825659,301.753949,,1.4467203972612965e-229,2023-04-10
2023-04-10 11:45:00,G20,x,-5261.359059,439.853016,,1.1891627779032279e-157,2023-04-10
2023-04-10 11:45:00,G20,y,16686.488572,439.853016,,1.1891627779032279e-157,2023-04-10
2023-04-10 11:45:00,G20,z,20073.955786,439.853016,,1.1891627779032279e-157,2023-04-10
2023-04-10 11:45:00,G21,x,-4137.034271,154.258766,,1.641816131422841e-287,2023-04-10
2023-04-10 11:45:00,G21,y,-14622.893094,154.258766,,1.641816131422841e-287,2023-04-10
2023-04-10 11:45:00,G21,z,-21280.587425,154.258766,,1.641816131422841e-287,2023-04-10
2023-04-10 11:45:00,G22,x,18249.364286,461.554878,,1.4475255408574961e-229,2023-04-10
2023-04-10 11:45:00,G22,y,-18181.673244,461.554878,,1.4475255408574961e-229,2023-04-10
2023-04-10 11:45:00,G22,z,-5647.05467,461.554878,,1.4475255408574961e-229,2023-04-10
2023-04-10 11:45:00,G23,x,18595.20869,15.903788,,2.1949302277738004e-138,2023-04-10
2023-04-10 11:45:00,G23,y,12108.69536,15.903788,,2.1949302277738004e-138,2023-04-10
2023-04-10 11:45:00,G23,z,-14700.043241,15.903788,,2.1949302277738004e-138,2023-04-10
2023-04-10 11:45:00,G24,x,8593.322383,-146.266403,,1.6418161509950964e-287,2023-04-10
2023-04-10 11:45:00,G24,y,14830.936107,-146.266403,,1.6418161509950964e-287,2023-04-10
2023-04-10 11:45:00,G24,z,-20729.290547,-146.266403,,1.6418161509950964e-287,2023-04-10
2023-04-10 11:45:00,G25,x,16775.440548,434.520856,,1.4483306844536957e-229,2023-04-10
2023-04-10 11:45:00,G25,y,19273.424426,434.520856,,1.4483306844536957e-229,2023-04-10
2023-04-10 11:45:00,G25,z,7430.56077,434.520856,,1.4483306844536957e-229,2023-04-10
2023-04-10 11:45:00,G26,x,11680.871741,241.814608,,4.051351987086575e-119,2023-04-10
2023-04-10 11:45:00,G26,y,-10765.773338,241.814608,,4.051351987086575e-119,2023-04-10
2023-04-10 11:45:00,G26,z,21143.27604,241.814608,,4.051351987086575e-119,2023-04-10
2023-04-10 11:45:00,G27,x,12360.454825,62.054413,,1.6418161705673516e-287,2023-04-10
2023-04-10 11:45:00,G27,y,-23167.40648,62.054413,,1.6418161705673516e-287,2023-04-10
2023-04-10 11:45:00,G27,z,-2195.44278,62.054413,,1.6418161705673516e-287,2023-04-10
2023-04-10 11:45:00,G28,x,24726.572286,62.409697,,1.4491358280498954e-229,2023-04-10
2023-04-10 11:45:00,G28,y,-5660.496541,62.409697,,1.4491358280498954e-229,2023-04-10
2023-04-10 11:45:00,G28,z,7837.588451,62.409697,,1.4491358280498954e-229,2023-04-10
2023-04-10 11:45:00,G29,x,10371.851168,-594.88904,,7.477890120328306e-100,2023-04-10
2023-04-10 11:45:00,G29,y,10838.913591,-594.88904,,7.477890120328306e-100,2023-04-10
2023-04-10 11:45:00,G29,z,21857.893705,-594.88904,,7.477890120328306e-100,2023-04-10
2023-04-10 11:45:00,G30,x,-26591.756015,-523.047752,,1.641816190139607e-287,2023-04-10
2023-04-10 11:45:00,G30,y,681.982026,-523.047752,,1.641816190139607e-287,2023-04-10
2023-04-10 11:45:00,G30,z,-2251.760532,-523.047752,,1.641816190139607e-287,2023-04-10
2023-04-10 11:45:00,G31,x,20845.198529,-213.645125,,1.449940971646095e-229,2023-04-10
2023-04-10 11:45:00,G31,y,-8904.939267,-213.645125,,1.449940971646095e-229,2023-04-10
2023-04-10 11:45:00,G31,z,14031.286919,-213.645125,,1.449940971646095e-229,2023-04-10
2023-04-10 11:45:00,G32,x,18804.065463,-447.696353,,1.3802508618246804e-80,2023-04-10
2023-04-10 11:45:00,G32,y,-11116.875518,-447.696353,,1.3802508618246804e-80,2023-04-10
2023-04-10 11:45:00,G32,z,-14792.641119,-447.696353,,1.3802508618246804e-80,2023-04-10
2023-04-10 12:00:00,G01,x,-10339.405741,194.55334,,7.46645618065387e-310,2023-04-10
2023-04-10 12:00:00,G01,y,-13464.216627,194.55334,,7.46645618065387e-310,2023-04-10
2023-04-10 12:00:00,G01,z,-20849.692307,194.55334,,7.46645618065387e-310,2023-04-10
2023-04-10 12:00:00,G02,x,17531.209169,-607.378087,,2.30120496675e-312,2023-04-10
2023-04-10 12:00:00,G02,y,10167.911491,-607.378087,,2.30120496675e-312,2023-04-10
2023-04-10 12:00:00,G02,z,17683.267114,-607.378087,,2.30120496675e-312,2023-04-10
2023-04-10 12:00:00,G03,x,-12683.373522,-332.379889,,2.1562198432733753e+185,2023-04-10
2023-04-10 12:00:00,G03,y,-23292.267305,-332.379889,,2.1562198432733753e+185,2023-04-10
2023-04-10 12:00:00,G03,z,-2481.069124,-332.379889,,2.1562198432733753e+185,2023-04-10
2023-04-10 12:00:00,G04,x,-4404.688896,13.44037,,8.73991376022387e+245,2023-04-10
2023-04-10 12:00:00,G04,y,-18399.757846,13.44037,,8.73991376022387e+245,2023-04-10
2023-04-10 12:00:00,G04,z,18606.912436,13.44037,,8.73991376022387e+245,2023-04-10
2023-04-10 12:00:00,G05,x,949.80569,-122.858678,,4.297202262964169e+242,2023-04-10
2023-04-10 12:00:00,G05,y,20906.336884,-122.858678,,4.297202262964169e+242,2023-04-10
2023-04-10 12:00:00,G05,z,16112.63248,-122.858678,,4.297202262964169e+242,2023-04-10
2023-04-10 12:00:00,G06,x,-25009.48382,586.294027,,3.668097992101485e+151,2023-04-10
2023-04-10 12:00:00,G06,y,5532.097428,586.294027,,3.668097992101485e+151,2023-04-10
2023-04-10 12:00:00,G06,z,7282.671165,586.294027,,3.668097992101485e+151,2023-04-10
2023-04-10 12:00:00,G07,x,-22846.121052,204.497365,,1.15072736e-316,2023-04-10
2023-04-10 12:00:00,G07,y,-7798.642063,204.497365,,1.15072736e-316,2023-04-10
2023-04-10 12:00:00,G07,z,12060.456868,204.497365,,1.15072736e-316,2023-04-10
2023-04-10 12:00:00,G08,x,4540.108531,-117.072692,,562949955518464.0,2023-04-10
2023-04-10 12:00:00,G08,y,-24202.383434,-117.072692,,562949955518464.0,2023-04-10
2023-04-10 12:00:00,G08,z,-9487.309698,-117.072692,,562949955518464.0,2023-04-10
2023-04-10 12:00:00,G09,x,-12777.288015,-182.961392,,4.55718211813428e-303,2023-04-10
2023-04-10 12:00:00,G09,y,-8553.566362,-182.961392,,4.55718211813428e-303,2023-04-10
2023-04-10 12:00:00,G09,z,21583.081329,-182.961392,,4.55718211813428e-303,2023-04-10
2023-04-10 12:00:00,G10,x,17364.793122,-32.233269,,1.4385552087446418e+45,2023-04-10
2023-04-10 12:00:00,G10,y,2400.213745,-32.233269,,1.4385552087446418e+45,2023-04-10
2023-04-10 12:00:00,G10,z,-19870.918568,-32.233269,,1.4385552087446418e+45,2023-04-10
2023-04-10 12:00:00,G11,x,-14812.42766,-157.866672,,2.4238706294672e+214,2023-04-10
2023-04-10 12:00:00,G11,y,12416.64444,-157.866672,,2.4238706294672e+214,2023-04-10
2023-04-10 12:00:00,G11,z,18211.650159,-157.866672,,2.4238706294672e+214,2023-04-10
2023-04-10 12:00:00,G12,x,9393.419607,-362.197848,,2.7097227583224034e-306,2023-04-10
2023-04-10 12:00:00,G12,y,24488.852435,-362.197848,,2.7097227583224034e-306,2023-04-10
2023-04-10 12:00:00,G12,z,-4762.888937,-362.197848,,2.7097227583224034e-306,2023-04-10
2023-04-10 12:00:00,G13,x,-12675.711669,503.653674,,3.97696739860796e+77,2023-04-10
2023-04-10 12:00:00,G13,y,22827.428929,503.653674,,3.97696739860796e+77,2023-04-10
2023-04-10 12:00:00,G13,z,-4409.170332,503.653674,,3.97696739860796e+77,2023-04-10
2023-04-10 12:00:00,G14,x,-18420.066678,20.880343,,1.15072755e-316,2023-04-10
2023-04-10 12:00:00,G14,y,-5319.886656,20.880343,,1.15072755e-316,2023-04-10
2023-04-10 12:00:00,G14,z,-18431.043345,20.880343,,1.15072755e-316,2023-04-10
2023-04-10 12:00:00,G15,x,-923.299632,29.358616,,7.547925130825195e+168,2023-04-10
2023-04-10 12:00:00,G15,y,24600.957279,29.358616,,7.547925130825195e+168,2023-04-10
2023-04-10 12:00:00,G15,z,-10068.555526,29.358616,,7.547925130825195e+168,2023-04-10
2023-04-10 12:00:00,G16,x,3953.488216,-509.831166,,4.152312493204346e+301,2023-04-10
2023-04-10 12:00:00,G16,y,-18999.801063,-509.831166,,4.152312493204346e+301,2023-04-10
2023-04-10 12:00:00,G16,z,17615.459299,-509.831166,,4.152312493204346e+301,2023-04-10
2023-04-10 12:00:00,G17,x,-18118.831895,709.89053,,4.8972405385754416e-307,2023-04-10
2023-04-10 12:00:00,G17,y,6255.876902,709.89053,,4.8972405385754416e-307,2023-04-10
2023-04-10 12:00:00,G17,z,-18003.410979,709.89053,,4.8972405385754416e-307,2023-04-10
2023-04-10 12:00:00,G18,x,24726.677251,-217.967501,,7.9336237674091e-301,2023-04-10
2023-04-10 12:00:00,G18,y,5228.367291,-217.967501,,7.9336237674091e-301,2023-04-10
2023-04-10 12:00:00,G18,z,8409.496733,-217.967501,,7.9336237674091e-301,2023-04-10
2023-04-10 12:00:00,G19,x,-19158.659346,301.758503,,2.4920840882467415e-306,2023-04-10
2023-04-10 12:00:00,G19,y,13910.974335,301.758503,,2.4920840882467415e-306,2023-04-10
2023-04-10 12:00:00,G19,z,-11966.229552,301.758503,,2.4920840882467415e-306,2023-04-10
2023-04-10 12:00:00,G20,x,-6824.192924,439.850746,,2.5064919559807967e-306,2023-04-10
2023-04-10 12:00:00,G20,y,14943.983573,439.850746,,2.5064919559807967e-306,2023-04-10
2023-04-10 12:00:00,G20,z,20941.029735,439.850746,,2.5064919559807967e-306,2023-04-10
2023-04-10 12:00:00,G21,x,-1584.38686,154.259434,,2.545804136057767e-262,2023-04-10
2023-04-10 12:00:00,G21,y,-14836.598477,154.259434,,2.545804136057767e-262,2023-04-10
2023-04-10 12:00:00,G21,z,-21396.05929,154.259434,,2.545804136057767e-262,2023-04-10
2023-04-10 12:00:00,G22,x,17976.366423,461.56148,,4.969803759329739e-297,2023-04-10
2023-04-10 12:00:00,G22,y,-17327.693341,461.56148,,4.969803759329739e-297,2023-04-10
2023-04-10 12:00:00,G22,z,-8360.979789,461.56148,,4.969803759329739e-297,2023-04-10
2023-04-10 12:00:00,G23,x,19275.528235,15.906044,,2.4957767152175722e-306,2023-04-10
2023-04-10 12:00:00,G23,y,13507.407719,15.906044,,2.4957767152175722e-306,2023-04-10
2023-04-10 12:00:00,G23,z,-12444.954485,15.906044,,2.4957767152175722e-306,2023-04-10
2023-04-10 12:00:00,G24,x,6271.195275,-146.279667,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G24,y,15098.256354,-146.279667,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G24,z,-21332.661436,-146.279667,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G25,x,16936.011207,434.523486,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G25,y,20025.232406,434.523486,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G25,z,4718.970488,434.523486,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G26,x,13087.121695,241.814447,,4.969804216048399e-297,2023-04-10
2023-04-10 12:00:00,G26,y,-8743.891258,241.814447,,4.969804216048399e-297,2023-04-10
2023-04-10 12:00:00,G26,z,21282.060026,241.814447,,4.969804216048399e-297,2023-04-10
2023-04-10 12:00:00,G27,x,12622.346494,62.047054,,2.4957767152175722e-306,2023-04-10
2023-04-10 12:00:00,G27,y,-23088.141141,62.047054,,2.4957767152175722e-306,2023-04-10
2023-04-10 12:00:00,G27,z,697.945123,62.047054,,2.4957767152175722e-306,2023-04-10
2023-04-10 12:00:00,G28,x,25479.801493,62.415836,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G28,y,-5449.357335,62.415836,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G28,z,5108.768276,62.415836,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G29,x,8950.367881,-594.890169,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G29,y,12873.250248,-594.890169,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G29,z,21371.291276,-594.890169,,1.39951992417883e-309,2023-04-10
2023-04-10 12:00:00,G30,x,-26699.473159,-523.045991,,3.8229015177311416e-297,2023-04-10
2023-04-10 12:00:00,G30,y,376.453566,-523.045991,,3.8229015177311416e-297,2023-04-10
2023-04-10 12:00:00,G30,z,536.141332,-523.045991,,3.8229015177311416e-297,2023-04-10
2023-04-10 12:00:00,G31,x,22328.50035,-213.645819,,3.822901516129503e-297,2023-04-10
2023-04-10 12:00:00,G31,y,-8685.461078,-213.645819,,3.822901516129503e-297,2023-04-10
2023-04-10 12:00:00,G31,z,11768.956885,-213.645819,,3.822901516129503e-297,2023-04-10
2023-04-10 12:00:00,G32,x,18075.366185,-447.705528,,-2.044441871956031e-282,2023-04-10
2023-04-10 12:00:00,G32,y,-9414.668205,-447.705528,,-2.044441871956031e-282,2023-04-10
2023-04-10 12:00:00,G32,z,-16748.600955,-447.705528,,-2.044441871956031e-282,2023-04-10
